Gattung,GewogenAm,TVDID,GewichtBezahlt,TVD,
640 - SPG Stierkalb,2019-06-28,120143489738,75,CH120143489738,
640 - SPG Stierkalb,2019-06-28,120146630878,75,CH120146630878,
640 - SPG Stierkalb,2019-06-28,120138215373,75,CH120138215373,
640 - SPG Stierkalb,2019-06-28,120149168637,75,CH120149168637,
640 - SPG Stierkalb,2019-06-28,120147239858,75,CH120147239858,
640 - SPG Stierkalb,2019-06-28,120148529828,75,CH120148529828,
640 - SPG Stierkalb,2019-06-28,120142811400,75,CH120142811400,
640 - SPG Stierkalb,2019-06-28,120148117841,75,CH120148117841,
640 - SPG Stierkalb,2019-06-28,120141743344,75,CH120141743344,
640 - SPG Stierkalb,2019-06-28,120128670809,75,CH120128670809,
640 - SPG Stierkalb,2019-06-28,120148847434,75,CH120148847434,
640 - SPG Stierkalb,2019-06-28,120148323587,75,CH120148323587,
640 - SPG Stierkalb,2019-06-28,120125731596,75,CH120125731596,
640 - SPG Stierkalb,2019-06-28,120150639904,75,CH120150639904,
640 - SPG Stierkalb,2019-06-28,120144930161,75,CH120144930161,
640 - SPG Stierkalb,2019-06-28,120147861172,75,CH120147861172,
640 - SPG Stierkalb,2019-06-28,120141557231,75,CH120141557231,
640 - SPG Stierkalb,2019-06-28,120137389945,75,CH120137389945,
640 - SPG Stierkalb,2019-06-28,120146442327,75,CH120146442327,
640 - SPG Stierkalb,2019-06-28,120144271295,75,CH120144271295,
640 - SPG Stierkalb,2019-06-28,120144774895,75,CH120144774895,
640 - SPG Stierkalb,2019-06-28,120151087315,75,CH120151087315,
640 - SPG Stierkalb,2019-06-28,120146714844,75,CH120146714844,
640 - SPG Stierkalb,2019-06-28,120138162592,75,CH120138162592,
640 - SPG Stierkalb,2019-06-28,120144192040,75,CH120144192040,
640 - SPG Stierkalb,2019-06-28,120145648676,75,CH120145648676,
640 - SPG Stierkalb,2019-06-28,120145648669,75,CH120145648669,
640 - SPG Stierkalb,2019-06-28,120147959602,75,CH120147959602,
640 - SPG Stierkalb,2019-06-28,120147805527,75,CH120147805527,
640 - SPG Stierkalb,2019-06-28,120141889622,75,CH120141889622,
640 - SPG Stierkalb,2019-06-28,120147277188,75,CH120147277188,
640 - SPG Stierkalb,2019-06-28,120146649788,75,CH120146649788,
640 - SPG Stierkalb,2019-06-28,120145514827,75,CH120145514827,
640 - SPG Stierkalb,2019-06-28,120147934074,75,CH120147934074,
640 - SPG Stierkalb,2019-06-28,120147934081,75,CH120147934081,
640 - SPG Stierkalb,2019-06-28,120145321821,75,CH120145321821,
640 - SPG Stierkalb,2019-06-28,120147569764,75,CH120147569764,
640 - SPG Stierkalb,2019-06-28,120142117144,75,CH120142117144,
640 - SPG Stierkalb,2019-06-28,120150147898,75,CH120150147898,
640 - SPG Stierkalb,2019-06-28,120146642109,75,CH120146642109,
640 - SPG Stierkalb,2019-06-28,120134973062,75,CH120134973062,
640 - SPG Stierkalb,2019-06-28,120142865762,75,CH120142865762,
650 - SPG Kuhkalb,2019-06-28,120147877012,75,CH120147877012,
650 - SPG Kuhkalb,2019-06-28,120138720051,75,CH120138720051,
650 - SPG Kuhkalb,2019-06-28,120150601215,75,CH120150601215,
650 - SPG Kuhkalb,2019-06-28,120141312908,75,CH120141312908,
650 - SPG Kuhkalb,2019-06-28,120149168644,75,CH120149168644,
650 - SPG Kuhkalb,2019-06-28,120149786152,75,CH120149786152,
650 - SPG Kuhkalb,2019-06-28,120148117834,75,CH120148117834,
650 - SPG Kuhkalb,2019-06-28,120148830931,75,CH120148830931,
650 - SPG Kuhkalb,2019-06-28,120149023615,75,CH120149023615,
650 - SPG Kuhkalb,2019-06-28,120149133833,75,CH120149133833,
650 - SPG Kuhkalb,2019-06-28,120143909281,75,CH120143909281,
650 - SPG Kuhkalb,2019-06-28,120141557248,75,CH120141557248,
650 - SPG Kuhkalb,2019-06-28,120141557224,75,CH120141557224,
650 - SPG Kuhkalb,2019-06-28,120146972381,75,CH120146972381,
650 - SPG Kuhkalb,2019-06-28,120142584007,75,CH120142584007,
650 - SPG Kuhkalb,2019-06-28,120146327327,75,CH120146327327,
650 - SPG Kuhkalb,2019-06-28,120144774901,75,CH120144774901,
650 - SPG Kuhkalb,2019-06-28,120148184928,75,CH120148184928,
650 - SPG Kuhkalb,2019-06-28,120148541530,75,CH120148541530,
650 - SPG Kuhkalb,2019-06-28,120129908123,75,CH120129908123,
650 - SPG Kuhkalb,2019-06-28,120147535967,75,CH120147535967,
650 - SPG Kuhkalb,2019-06-28,120147805510,75,CH120147805510,
650 - SPG Kuhkalb,2019-06-28,120141479830,75,CH120141479830,
650 - SPG Kuhkalb,2019-06-28,120145031409,75,CH120145031409,
650 - SPG Kuhkalb,2019-06-28,120147039540,75,CH120147039540,
650 - SPG Kuhkalb,2019-06-28,120149511051,75,CH120149511051,
650 - SPG Kuhkalb,2019-06-28,120149455096,75,CH120149455096,
650 - SPG Kuhkalb,2019-06-28,120149532230,75,CH120149532230,
650 - SPG Kuhkalb,2019-06-28,120148616771,75,CH120148616771,
650 - SPG Kuhkalb,2019-06-28,120148179085,75,CH120148179085,
650 - SPG Kuhkalb,2019-06-28,120146642093,75,CH120146642093,
650 - SPG Kuhkalb,2019-06-28,120146642086,75,CH120146642086,
650 - SPG Kuhkalb,2019-06-28,120145326024,75,CH120145326024,
650 - SPG Kuhkalb,2019-07-01,120137573672,62,CH120137573672,
650 - SPG Kuhkalb,2019-07-01,120137573566,71,CH120137573566,
640 - SPG Stierkalb,2019-07-03,120139348674,75,CH120139348674,
640 - SPG Stierkalb,2019-07-03,120139348674,75,CH120139348674,
640 - SPG Stierkalb,2019-07-05,120147236369,53,CH120147236369,
640 - SPG Stierkalb,2019-07-05,120145187892,54,CH120145187892,
640 - SPG Stierkalb,2019-07-05,120145175172,55,CH120145175172,
650 - SPG Kuhkalb,2019-07-05,120148403630,58,CH120148403630,
640 - SPG Stierkalb,2019-07-05,120148403623,62,CH120148403623,
650 - SPG Kuhkalb,2019-07-05,120143328495,63,CH120143328495,
640 - SPG Stierkalb,2019-07-05,120151230841,64,CH120151230841,
650 - SPG Kuhkalb,2019-07-05,120133321093,64,CH120133321093,
640 - SPG Stierkalb,2019-07-05,120144987622,65,CH120144987622,
640 - SPG Stierkalb,2019-07-05,120145762860,65,CH120145762860,
650 - SPG Kuhkalb,2019-07-05,120133321109,65,CH120133321109,
650 - SPG Kuhkalb,2019-07-05,120144814164,65,CH120144814164,
650 - SPG Kuhkalb,2019-07-05,120145762846,66,CH120145762846,
650 - SPG Kuhkalb,2019-07-05,120147922798,67,CH120147922798,
640 - SPG Stierkalb,2019-07-05,120148439677,68,CH120148439677,
650 - SPG Kuhkalb,2019-07-05,120144624893,68,CH120144624893,
650 - SPG Kuhkalb,2019-07-05,120151015370,68,CH120151015370,
640 - SPG Stierkalb,2019-07-05,120149532292,70,CH120149532292,
650 - SPG Kuhkalb,2019-07-05,120151036719,70,CH120151036719,
640 - SPG Stierkalb,2019-07-05,120144336963,71,CH120144336963,
650 - SPG Kuhkalb,2019-07-05,120132557226,71,CH120132557226,
650 - SPG Kuhkalb,2019-07-05,120143328488,71,CH120143328488,
650 - SPG Kuhkalb,2019-07-05,120142014894,71,CH120142014894,
640 - SPG Stierkalb,2019-07-05,120143506251,73,CH120143506251,
640 - SPG Stierkalb,2019-07-05,120141743351,73,CH120141743351,
650 - SPG Kuhkalb,2019-07-05,120144987639,73,CH120144987639,
650 - SPG Kuhkalb,2019-07-05,120149532247,73,CH120149532247,
640 - SPG Stierkalb,2019-07-05,120141077067,74,CH120141077067,
650 - SPG Kuhkalb,2019-07-05,120145761139,74,CH120145761139,
650 - SPG Kuhkalb,2019-07-05,120149486984,74,CH120149486984,
640 - SPG Stierkalb,2019-07-05,120140355210,75,CH120140355210,
640 - SPG Stierkalb,2019-07-05,120138682052,75,CH120138682052,
640 - SPG Stierkalb,2019-07-05,120148978510,75,CH120148978510,
640 - SPG Stierkalb,2019-07-05,120137169004,75,CH120137169004,
640 - SPG Stierkalb,2019-07-05,120141077050,75,CH120141077050,
640 - SPG Stierkalb,2019-07-05,120148215547,75,CH120148215547,
640 - SPG Stierkalb,2019-07-05,120148823735,75,CH120148823735,
640 - SPG Stierkalb,2019-07-05,120145275537,75,CH120145275537,
640 - SPG Stierkalb,2019-07-05,120149209279,75,CH120149209279,
640 - SPG Stierkalb,2019-07-05,120149209262,75,CH120149209262,
640 - SPG Stierkalb,2019-07-05,120144336956,75,CH120144336956,
640 - SPG Stierkalb,2019-07-05,120150339453,75,CH120150339453,
640 - SPG Stierkalb,2019-07-05,120149025190,75,CH120149025190,
640 - SPG Stierkalb,2019-07-05,120150247987,75,CH120150247987,
640 - SPG Stierkalb,2019-07-05,120143519077,75,CH120143519077,
640 - SPG Stierkalb,2019-07-05,120149650286,75,CH120149650286,
640 - SPG Stierkalb,2019-07-05,120142942166,75,CH120142942166,
640 - SPG Stierkalb,2019-07-05,120146442341,75,CH120146442341,
640 - SPG Stierkalb,2019-07-05,120141515125,75,CH120141515125,
640 - SPG Stierkalb,2019-07-05,120148402176,75,CH120148402176,
640 - SPG Stierkalb,2019-07-05,120148402183,75,CH120148402183,
640 - SPG Stierkalb,2019-07-05,120147003008,75,CH120147003008,
640 - SPG Stierkalb,2019-07-05,120120118804,75,CH120120118804,
640 - SPG Stierkalb,2019-07-05,120149435876,75,CH120149435876,
640 - SPG Stierkalb,2019-07-05,120144814140,75,CH120144814140,
640 - SPG Stierkalb,2019-07-05,120150411302,75,CH120150411302,
640 - SPG Stierkalb,2019-07-05,120149176779,75,CH120149176779,
640 - SPG Stierkalb,2019-07-05,120146569604,75,CH120146569604,
640 - SPG Stierkalb,2019-07-05,120139601946,75,CH120139601946,
640 - SPG Stierkalb,2019-07-05,120139348674,75,CH120139348674,
650 - SPG Kuhkalb,2019-07-05,120140004941,75,CH120140004941,
650 - SPG Kuhkalb,2019-07-05,120149505616,75,CH120149505616,
650 - SPG Kuhkalb,2019-07-05,120141964374,75,CH120141964374,
650 - SPG Kuhkalb,2019-07-05,120148823704,75,CH120148823704,
650 - SPG Kuhkalb,2019-07-05,120146630861,75,CH120146630861,
650 - SPG Kuhkalb,2019-07-05,120148501961,75,CH120148501961,
650 - SPG Kuhkalb,2019-07-05,120143867406,75,CH120143867406,
650 - SPG Kuhkalb,2019-07-05,120149212965,75,CH120149212965,
650 - SPG Kuhkalb,2019-07-05,120143519084,75,CH120143519084,
650 - SPG Kuhkalb,2019-07-05,120148961567,75,CH120148961567,
650 - SPG Kuhkalb,2019-07-05,120141176531,75,CH120141176531,
650 - SPG Kuhkalb,2019-07-05,120148184935,75,CH120148184935,
650 - SPG Kuhkalb,2019-07-05,120146872995,75,CH120146872995,
650 - SPG Kuhkalb,2019-07-05,120151011150,75,CH120151011150,
650 - SPG Kuhkalb,2019-07-05,120136257498,75,CH120136257498,
650 - SPG Kuhkalb,2019-07-05,120142141897,75,CH120142141897,
650 - SPG Kuhkalb,2019-07-05,120142141903,75,CH120142141903,
650 - SPG Kuhkalb,2019-07-11,120145997347,75,CH120145997347,
640 - SPG Stierkalb,2019-07-12,120114867541,63,CH120114867541,
640 - SPG Stierkalb,2019-07-12,120149226764,63,CH120149226764,
640 - SPG Stierkalb,2019-07-12,120151230810,63,CH120151230810,
650 - SPG Kuhkalb,2019-07-12,120132557233,65,CH120132557233,
650 - SPG Kuhkalb,2019-07-12,120145332179,65,CH120145332179,
640 - SPG Stierkalb,2019-07-12,120145855227,66,CH120145855227,
640 - SPG Stierkalb,2019-07-12,120137778350,68,CH120137778350,
650 - SPG Kuhkalb,2019-07-12,120144514484,68,CH120144514484,
650 - SPG Kuhkalb,2019-07-12,120150741447,68,CH120150741447,
640 - SPG Stierkalb,2019-07-12,120149532285,70,CH120149532285,
650 - SPG Kuhkalb,2019-07-12,120149966677,70,CH120149966677,
640 - SPG Stierkalb,2019-07-12,120148942771,71,CH120148942771,
650 - SPG Kuhkalb,2019-07-12,120145537987,71,CH120145537987,
650 - SPG Kuhkalb,2019-07-12,120146803395,71,CH120146803395,
650 - SPG Kuhkalb,2019-07-12,120149966707,71,CH120149966707,
640 - SPG Stierkalb,2019-07-12,120149939558,72,CH120149939558,
640 - SPG Stierkalb,2019-07-12,120147805558,72,CH120147805558,
650 - SPG Kuhkalb,2019-07-12,120144170543,72,CH120144170543,
640 - SPG Stierkalb,2019-07-12,120149226757,73,CH120149226757,
640 - SPG Stierkalb,2019-07-12,120147949269,73,CH120147949269,
640 - SPG Stierkalb,2019-07-12,120143571860,73,CH120143571860,
640 - SPG Stierkalb,2019-07-12,120146858968,73,CH120146858968,
650 - SPG Kuhkalb,2019-07-12,120144500012,73,CH120144500012,
650 - SPG Kuhkalb,2019-07-12,120149209255,73,CH120149209255,
650 - SPG Kuhkalb,2019-07-12,120146143910,73,CH120146143910,
640 - SPG Stierkalb,2019-07-12,120143519091,74,CH120143519091,
640 - SPG Stierkalb,2019-07-12,120150505513,74,CH120150505513,
640 - SPG Stierkalb,2019-07-12,120149150441,74,CH120149150441,
640 - SPG Stierkalb,2019-07-12,120144498685,74,CH120144498685,
640 - SPG Stierkalb,2019-07-12,120150153912,74,CH120150153912,
650 - SPG Kuhkalb,2019-07-12,120150505261,74,CH120150505261,
640 - SPG Stierkalb,2019-07-12,120149226771,75,CH120149226771,
640 - SPG Stierkalb,2019-07-12,120147229705,75,CH120147229705,
640 - SPG Stierkalb,2019-07-12,120149760213,75,CH120149760213,
640 - SPG Stierkalb,2019-07-12,120130240458,75,CH120130240458,
640 - SPG Stierkalb,2019-07-12,120148642565,75,CH120148642565,
640 - SPG Stierkalb,2019-07-12,120148117858,75,CH120148117858,
640 - SPG Stierkalb,2019-07-12,120137502993,75,CH120137502993,
640 - SPG Stierkalb,2019-07-12,120143571853,75,CH120143571853,
640 - SPG Stierkalb,2019-07-12,120148009573,75,CH120148009573,
640 - SPG Stierkalb,2019-07-12,120148267454,75,CH120148267454,
640 - SPG Stierkalb,2019-07-12,120143601185,75,CH120143601185,
640 - SPG Stierkalb,2019-07-12,120144849364,75,CH120144849364,
640 - SPG Stierkalb,2019-07-12,120149537617,75,CH120149537617,
640 - SPG Stierkalb,2019-07-12,120145478280,75,CH120145478280,
640 - SPG Stierkalb,2019-07-12,120149772612,75,CH120149772612,
640 - SPG Stierkalb,2019-07-12,120146803388,75,CH120146803388,
640 - SPG Stierkalb,2019-07-12,120148293774,75,CH120148293774,
640 - SPG Stierkalb,2019-07-12,120144192057,75,CH120144192057,
640 - SPG Stierkalb,2019-07-12,120144192064,75,CH120144192064,
640 - SPG Stierkalb,2019-07-12,120138162608,75,CH120138162608,
640 - SPG Stierkalb,2019-07-12,120150417021,75,CH120150417021,
640 - SPG Stierkalb,2019-07-12,120149435906,75,CH120149435906,
640 - SPG Stierkalb,2019-07-12,120148961581,75,CH120148961581,
640 - SPG Stierkalb,2019-07-12,120143017047,75,CH120143017047,
640 - SPG Stierkalb,2019-07-12,120146143927,75,CH120146143927,
640 - SPG Stierkalb,2019-07-12,120145419658,75,CH120145419658,
640 - SPG Stierkalb,2019-07-12,120141176548,75,CH120141176548,
640 - SPG Stierkalb,2019-07-12,120144609920,75,CH120144609920,
640 - SPG Stierkalb,2019-07-12,120142141910,75,CH120142141910,
640 - SPG Stierkalb,2019-07-12,120149574353,75,CH120149574353,
640 - SPG Stierkalb,2019-07-12,120149574360,75,CH120149574360,
640 - SPG Stierkalb,2019-07-12,120148924388,75,CH120148924388,
640 - SPG Stierkalb,2019-07-12,120149095452,75,CH120149095452,
650 - SPG Kuhkalb,2019-07-12,120149209286,75,CH120149209286,
650 - SPG Kuhkalb,2019-07-12,120149209293,75,CH120149209293,
650 - SPG Kuhkalb,2019-07-12,120149583775,75,CH120149583775,
650 - SPG Kuhkalb,2019-07-12,120145126105,75,CH120145126105,
650 - SPG Kuhkalb,2019-07-12,120149133864,75,CH120149133864,
650 - SPG Kuhkalb,2019-07-12,120148823728,75,CH120148823728,
650 - SPG Kuhkalb,2019-07-12,120146069234,75,CH120146069234,
650 - SPG Kuhkalb,2019-07-12,120146069241,75,CH120146069241,
650 - SPG Kuhkalb,2019-07-12,120144219884,75,CH120144219884,
650 - SPG Kuhkalb,2019-07-12,120146739199,75,CH120146739199,
650 - SPG Kuhkalb,2019-07-12,120146072838,75,CH120146072838,
650 - SPG Kuhkalb,2019-07-12,120129908130,75,CH120129908130,
650 - SPG Kuhkalb,2019-07-12,120144999328,75,CH120144999328,
650 - SPG Kuhkalb,2019-07-12,120144999359,75,CH120144999359,
650 - SPG Kuhkalb,2019-07-12,120150049819,75,CH120150049819,
650 - SPG Kuhkalb,2019-07-12,120130560761,75,CH120130560761,
650 - SPG Kuhkalb,2019-07-12,120148827337,75,CH120148827337,
650 - SPG Kuhkalb,2019-07-12,120143138360,75,CH120143138360,
650 - SPG Kuhkalb,2019-07-12,120145730029,75,CH120145730029,
650 - SPG Kuhkalb,2019-07-12,120149574377,75,CH120149574377,
650 - SPG Kuhkalb,2019-07-12,120149574384,75,CH120149574384,
640 - SPG Stierkalb,2019-07-18,120148922810,59,CH120148922810,
640 - SPG Stierkalb,2019-07-18,120148317821,60,CH120148317821,
640 - SPG Stierkalb,2019-07-18,120148317913,60,CH120148317913,
650 - SPG Kuhkalb,2019-07-19,120145814439,60,CH120145814439,
650 - SPG Kuhkalb,2019-07-19,120144996563,63,CH120144996563,
640 - SPG Stierkalb,2019-07-19,120144500043,65,CH120144500043,
650 - SPG Kuhkalb,2019-07-19,120149491513,65,CH120149491513,
650 - SPG Kuhkalb,2019-07-19,120149532308,65,CH120149532308,
640 - SPG Stierkalb,2019-07-19,120143437401,66,CH120143437401,
640 - SPG Stierkalb,2019-07-19,120149538416,67,CH120149538416,
640 - SPG Stierkalb,2019-07-19,120145762877,68,CH120145762877,
640 - SPG Stierkalb,2019-07-19,120145762884,68,CH120145762884,
640 - SPG Stierkalb,2019-07-19,120146683249,68,CH120146683249,
650 - SPG Kuhkalb,2019-07-19,120145762853,68,CH120145762853,
650 - SPG Kuhkalb,2019-07-19,120135890542,68,CH120135890542,
650 - SPG Kuhkalb,2019-07-19,120149133857,68,CH120149133857,
640 - SPG Stierkalb,2019-07-19,120144996617,69,CH120144996617,
640 - SPG Stierkalb,2019-07-19,120139435503,69,CH120139435503,
640 - SPG Stierkalb,2019-07-19,120150299238,70,CH120150299238,
640 - SPG Stierkalb,2019-07-19,120145538007,72,CH120145538007,
640 - SPG Stierkalb,2019-07-19,120139506050,72,CH120139506050,
640 - SPG Stierkalb,2019-07-19,120149859740,72,CH120149859740,
650 - SPG Kuhkalb,2019-07-19,120149455102,72,CH120149455102,
650 - SPG Kuhkalb,2019-07-19,120150741454,73,CH120150741454,
650 - SPG Kuhkalb,2019-07-19,120145814446,73,CH120145814446,
650 - SPG Kuhkalb,2019-07-19,120150505285,74,CH120150505285,
650 - SPG Kuhkalb,2019-07-19,120139506043,74,CH120139506043,
650 - SPG Kuhkalb,2019-07-19,120149133840,74,CH120149133840,
650 - SPG Kuhkalb,2019-07-19,120143138377,74,CH120143138377,
640 - SPG Stierkalb,2019-07-19,120144362931,75,CH120144362931,
640 - SPG Stierkalb,2019-07-19,120143022898,75,CH120143022898,
640 - SPG Stierkalb,2019-07-19,120144159661,75,CH120144159661,
640 - SPG Stierkalb,2019-07-19,120148478300,75,CH120148478300,
640 - SPG Stierkalb,2019-07-19,120146869124,75,CH120146869124,
640 - SPG Stierkalb,2019-07-19,120151104241,75,CH120151104241,
640 - SPG Stierkalb,2019-07-19,120151104265,75,CH120151104265,
640 - SPG Stierkalb,2019-07-19,120144774925,75,CH120144774925,
640 - SPG Stierkalb,2019-07-19,120144774932,75,CH120144774932,
640 - SPG Stierkalb,2019-07-19,120144498661,75,CH120144498661,
640 - SPG Stierkalb,2019-07-19,120148543213,75,CH120148543213,
640 - SPG Stierkalb,2019-07-19,120148978534,75,CH120148978534,
640 - SPG Stierkalb,2019-07-19,120144190091,75,CH120144190091,
640 - SPG Stierkalb,2019-07-19,120144190107,75,CH120144190107,
640 - SPG Stierkalb,2019-07-19,120144930178,75,CH120144930178,
640 - SPG Stierkalb,2019-07-19,120144970402,75,CH120144970402,
640 - SPG Stierkalb,2019-07-19,120148596622,75,CH120148596622,
640 - SPG Stierkalb,2019-07-19,120150505292,75,CH120150505292,
640 - SPG Stierkalb,2019-07-19,120149023653,75,CH120149023653,
640 - SPG Stierkalb,2019-07-19,120149785315,75,CH120149785315,
640 - SPG Stierkalb,2019-07-19,120149018550,75,CH120149018550,
640 - SPG Stierkalb,2019-07-19,120148611691,75,CH120148611691,
640 - SPG Stierkalb,2019-07-19,120151448628,75,CH120151448628,
640 - SPG Stierkalb,2019-07-19,120132485031,75,CH120132485031,
640 - SPG Stierkalb,2019-07-19,120144500036,75,CH120144500036,
640 - SPG Stierkalb,2019-07-19,120148961635,75,CH120148961635,
640 - SPG Stierkalb,2019-07-19,120148961604,75,CH120148961604,
640 - SPG Stierkalb,2019-07-19,120148961611,75,CH120148961611,
640 - SPG Stierkalb,2019-07-19,120148961628,75,CH120148961628,
640 - SPG Stierkalb,2019-07-19,120145754131,75,CH120145754131,
640 - SPG Stierkalb,2019-07-19,120146683232,75,CH120146683232,
640 - SPG Stierkalb,2019-07-19,120149120499,75,CH120149120499,
640 - SPG Stierkalb,2019-07-19,120149120475,75,CH120149120475,
640 - SPG Stierkalb,2019-07-19,120137208161,75,CH120137208161,
640 - SPG Stierkalb,2019-07-19,120132732012,75,CH120132732012,
640 - SPG Stierkalb,2019-07-19,120144192071,75,CH120144192071,
640 - SPG Stierkalb,2019-07-19,120150049864,75,CH120150049864,
640 - SPG Stierkalb,2019-07-19,120143138384,75,CH120143138384,
640 - SPG Stierkalb,2019-07-19,120145085822,75,CH120145085822,
640 - SPG Stierkalb,2019-07-19,120147805541,75,CH120147805541,
640 - SPG Stierkalb,2019-07-19,120147805565,75,CH120147805565,
640 - SPG Stierkalb,2019-07-19,120141176555,75,CH120141176555,
640 - SPG Stierkalb,2019-07-19,120148827344,75,CH120148827344,
650 - SPG Kuhkalb,2019-07-19,120144362955,75,CH120144362955,
650 - SPG Kuhkalb,2019-07-19,120147877029,75,CH120147877029,
650 - SPG Kuhkalb,2019-07-19,120146630885,75,CH120146630885,
650 - SPG Kuhkalb,2019-07-19,120146630892,75,CH120146630892,
650 - SPG Kuhkalb,2019-07-19,120148823742,75,CH120148823742,
